sampleId	seedInit	solverName	signifDigits	piHat	OFtol	error	isCensored	numThrows	runtime
348	14027	Needles_3	5	3.1416	5e-06	4.09405555857e-06	False	2473	1.3524
349	26691	Needles_3	5	3.14159	5e-06	2.08022668469e-06	False	275	0.1504
350	42703	Needles_3	5	3.1416	5e-06	3.47617687613e-06	False	1374	0.7557
351	53265	Needles_3	5	3.14159	5e-06	2.08022668469e-06	False	275	0.1505
352	26316	Needles_3	5	3.1416	5e-06	4.86654480891e-06	False	7693	4.1968
353	30448	Needles_3	5	3.14159	5e-06	2.08022668469e-06	False	275	0.1514
354	5643	Needles_3	5	3.1416	5e-06	4.09405555857e-06	False	2473	1.3501
355	63289	Needles_3	5	3.1416	5e-06	3.47617687613e-06	False	1374	0.7605
356	19030	Needles_3	5	3.1416	5e-06	4.09405555857e-06	False	2473	1.3621
357	28665	Needles_3	5	3.14159	5e-06	2.08022668469e-06	False	550	0.318
358	10120	Needles_3	5	3.1416	5e-06	3.47617687613e-06	False	4122	2.2572
359	20993	Needles_3	5	3.14159	5e-06	2.08022668469e-06	False	550	0.3017
360	4547	Needles_3	5	3.14159	5e-06	2.08022668469e-06	False	275	0.1485
361	65340	Needles_3	5	3.14159	5e-06	2.08022668469e-06	False	825	0.458
362	64692	Needles_3	5	3.14159	5e-06	2.08022668469e-06	False	275	0.1518
363	26698	Needles_3	5	3.1416	5e-06	4.4575604079e-06	False	4671	2.5629
364	30718	Needles_3	5	3.14159	5e-06	2.08022668469e-06	False	275	0.1498
365	23577	Needles_3	5	3.1416	5e-06	3.47617687613e-06	False	1374	0.7568
366	28220	Needles_3	5	3.14159	5e-06	2.08022668469e-06	False	550	0.3025
367	52462	Needles_3	5	3.1416	5e-06	2.5495466569e-06	False	1649	0.903
368	30834	Needles_3	5	3.14159	5e-06	2.08022668469e-06	False	275	0.1542
369	54986	Needles_3	5	3.14159	5e-06	2.08022668469e-06	False	825	0.4562
370	47655	Needles_3	5	3.1416	5e-06	4.19372279348e-06	False	8518	4.6085
371	32361	Needles_3	5	3.1416	5e-06	4.09405555857e-06	False	2473	1.3573
372	32283	Needles_3	5	3.14159	5e-06	2.08022668469e-06	False	275	0.1482
373	11030	Needles_3	5	3.14159	5e-06	2.08022668469e-06	False	550	0.313
374	15440	Needles_3	5	3.14159	5e-06	2.08022668469e-06	False	550	0.3033
375	6458	Needles_3	5	3.14159	5e-06	2.08022668469e-06	False	275	0.1535
376	48556	Needles_3	5	3.14159	5e-06	2.08022668469e-06	False	275	0.1536
377	20988	Needles_3	5	3.1416	5e-06	4.86654480891e-06	False	9891	5.4256
378	3983	Needles_3	5	3.14159	5e-06	2.08022668469e-06	False	550	0.3004
379	1255	Needles_3	5	3.1416	5e-06	4.09405555857e-06	False	2473	1.3599
380	56847	Needles_3	5	3.14159	5e-06	2.08022668469e-06	False	550	0.3025
381	56927	Needles_3	5	3.14159	5e-06	2.08022668469e-06	False	275	0.1483
382	4951	Needles_3	5	3.1416	5e-06	4.86654480891e-06	False	1099	0.6023
383	62673	Needles_3	5	3.1416	5e-06	4.53545881518e-06	False	5770	3.1878
384	55523	Needles_3	5	3.14159	5e-06	2.08022668469e-06	False	275	0.1518
385	16497	Needles_3	5	3.14159	5e-06	2.08022668469e-06	False	275	0.1502
386	38446	Needles_3	5	3.14159	5e-06	2.08022668469e-06	False	275	0.1515
387	36883	Needles_3	5	3.14159	5e-06	2.08022668469e-06	False	275	0.1511
388	59693	Needles_3	5	3.14159	5e-06	2.08022668469e-06	False	275	0.1516
389	14428	Needles_3	5	3.14159	5e-06	2.08022668469e-06	False	275	0.1494
390	21065	Needles_3	5	3.14159	5e-06	1.88780586852e-06	False	1924	1.0523
391	33203	Needles_3	5	3.14159	5e-06	1.88780586852e-06	False	1924	1.0515
392	725	Needles_3	5	3.14159	5e-06	2.08022668469e-06	False	275	0.1547
393	18545	Needles_3	5	3.1416	5e-06	3.47617687613e-06	False	1374	0.7516
394	14096	Needles_3	5	3.14159	5e-06	2.08022668469e-06	False	275	0.1623
395	48992	Needles_3	5	3.14159	5e-06	2.08022668469e-06	False	550	0.2979
396	55706	Needles_3	5	3.1416	5e-06	2.5495466569e-06	False	1649	0.9006
397	44126	Needles_3	5	3.14159	5e-06	2.08022668469e-06	False	550	0.3014
398	18078	Needles_3	5	3.1416	5e-06	4.86654480891e-06	False	2198	1.2045
399	31965	Needles_3	5	3.14159	5e-06	2.08022668469e-06	False	550	0.306
400	34930	Needles_3	5	3.14159	5e-06	2.08022668469e-06	False	275	0.1486
401	64541	Needles_3	6	3.141593	5e-07	4.77636639573e-07	False	20893	11.6595
402	3982	Needles_3	6	3.141593	5e-07	4.44406623501e-07	False	3024	1.7133
403	738	Needles_3	6	3.141592	5e-07	2.88723846609e-07	False	8523	4.7765
404	63577	Needles_3	6	3.141593	5e-07	2.47497533579e-09	False	10997	6.26
405	32953	Needles_3	6	3.141593	5e-07	4.44406623501e-07	False	6048	3.4145
406	59473	Needles_3	6	3.141593	5e-07	3.70128812488e-07	False	9347	5.2288
407	11432	Needles_3	6	3.141593	5e-07	2.33956586992e-07	False	3299	1.8405
408	31779	Needles_3	6	3.141593	5e-07	4.44406623501e-07	False	3024	1.7109
409	14906	Needles_3	6	3.141593	5e-07	4.44406623501e-07	False	3024	1.6698
410	14090	Needles_3	6	3.141593	5e-07	4.44406623501e-07	False	3024	1.6847
411	1498	Needles_3	6	3.141593	5e-07	2.33956586992e-07	False	3299	1.8145
412	11322	Needles_3	6	3.141593	5e-07	4.44406623501e-07	False	3024	1.6857
413	5684	Needles_3	6	3.141592	5e-07	2.28992570239e-07	False	4124	2.2877
414	65241	Needles_3	6	3.141593	5e-07	3.34605154251e-07	False	6323	3.4529
415	1715	Needles_3	6	3.141593	5e-07	4.44406623501e-07	False	6048	3.3654
416	12893	Needles_3	6	3.141593	5e-07	1.86714299133e-07	False	13471	7.3378
417	59553	Needles_3	6	3.141593	5e-07	9.67271240881e-08	False	3849	2.1257
418	53531	Needles_3	6	3.141593	5e-07	4.44406623501e-07	False	6048	3.4023
419	55698	Needles_3	6	3.141593	5e-07	4.44406623501e-07	False	3024	1.6589
420	30144	Needles_3	6	3.141592	5e-07	4.46831529111e-07	False	4674	2.6203
421	50009	Needles_3	6	3.141593	5e-07	4.44406623501e-07	False	6048	3.3808
422	34529	Needles_3	6	3.141593	5e-07	4.44406623501e-07	False	3024	1.6822
423	60478	Needles_3	6	3.141593	5e-07	1.41362253903e-07	False	6873	3.7555
424	9770	Needles_3	6	3.141593	5e-07	4.44406623501e-07	False	6048	3.311
425	31278	Needles_3	6	3.141593	5e-07	9.67271240881e-08	False	3849	2.1084
426	52001	Needles_3	6	3.141593	5e-07	4.44406623501e-07	False	9072	5.0298
427	39673	Needles_3	6	3.141593	5e-07	9.67271240881e-08	False	7698	4.2159
428	29109	Needles_3	6	3.141593	5e-07	3.70128812488e-07	False	9347	5.1181
429	22081	Needles_3	6	3.141593	5e-07	9.67271240881e-08	False	3849	2.0918
430	18511	Needles_3	6	3.141592	5e-07	2.28992570239e-07	False	4124	2.2567
431	43647	Needles_3	6	3.141592	5e-07	3.44721068135e-07	False	8798	4.794
432	64550	Needles_3	6	3.141593	5e-07	5.58925599137e-08	False	3574	1.9538
433	28703	Needles_3	6	3.141593	5e-07	2.47497533579e-09	False	10997	6.0949
434	17281	Needles_3	6	3.141592	5e-07	2.28992570239e-07	False	4124	2.2386
435	36869	Needles_3	6	3.141593	5e-07	9.67271240881e-08	False	3849	2.1343
436	52603	Needles_3	6	3.141593	5e-07	1.41362253903e-07	False	20619	11.3081
437	19979	Needles_3	6	3.141593	5e-07	4.44406623501e-07	False	3024	1.6934
438	37976	Needles_3	6	3.141593	5e-07	2.33956586992e-07	False	3299	1.8519
439	36216	Needles_3	6	3.141593	5e-07	9.67271240881e-08	False	11547	6.3163
440	61782	Needles_3	6	3.141593	5e-07	4.44406623501e-07	False	9072	4.9824
441	62200	Needles_3	6	3.141592	5e-07	3.44721068135e-07	False	4399	2.3655
442	30133	Needles_3	6	3.141593	5e-07	4.44406623501e-07	False	6048	3.3594
443	57882	Needles_3	6	3.141593	5e-07	3.34605154251e-07	False	6323	3.4947
444	37948	Needles_3	6	3.141593	5e-07	4.0671322532e-07	False	18419	10.0659
445	9514	Needles_3	6	3.141593	5e-07	5.58925599137e-08	False	3574	1.9591
446	1849	Needles_3	6	3.141593	5e-07	9.67271240881e-08	False	3849	2.1217
447	37079	Needles_3	6	3.141593	5e-07	9.67271240881e-08	False	3849	2.1226
448	39216	Needles_3	6	3.141593	5e-07	5.58925599137e-08	False	3574	1.9488
449	60051	Needles_3	6	3.141593	5e-07	4.44406623501e-07	False	9072	5.2478
450	52488	Needles_3	6	3.141592	5e-07	3.44721068135e-07	False	4399	2.4083
451	33290	Needles_3	6	3.141592	5e-07	3.44721068135e-07	False	4399	2.401
452	20446	Needles_3	6	3.141593	5e-07	9.67271240881e-08	False	3849	2.1603
453	33820	Needles_3	6	3.141593	5e-07	5.58925599137e-08	False	3574	2.0028
454	30504	Needles_3	6	3.141593	5e-07	2.33956586992e-07	False	3299	1.8112
455	14148	Needles_3	6	3.141593	5e-07	2.33956586992e-07	False	3299	1.8103
456	47454	Needles_3	6	3.141593	5e-07	2.33956586992e-07	False	3299	1.8366
457	8573	Needles_3	6	3.141593	5e-07	2.33956586992e-07	False	3299	1.7725
458	16152	Needles_3	6	3.141592	5e-07	3.44721068135e-07	False	8798	4.8732
459	21407	Needles_3	6	3.141593	5e-07	9.67271240881e-08	False	3849	2.1095
460	41247	Needles_3	6	3.141593	5e-07	9.67271240881e-08	False	7698	4.2685
461	59765	Needles_3	6	3.141593	5e-07	4.44406623501e-07	False	3024	1.6631
462	62560	Needles_3	6	3.141593	5e-07	4.44406623501e-07	False	3024	1.7044
463	56077	Needles_3	6	3.141593	5e-07	4.44406623501e-07	False	3024	1.6557
464	57829	Needles_3	6	3.141593	5e-07	4.44406623501e-07	False	3024	1.6624
465	2769	Needles_3	6	3.141593	5e-07	9.67271240881e-08	False	3849	2.1178
466	9529	Needles_3	6	3.141593	5e-07	5.58925599137e-08	False	7148	4.0148
467	35155	Needles_3	6	3.141593	5e-07	4.44406623501e-07	False	3024	1.6455
468	30602	Needles_3	6	3.141593	5e-07	2.33956586992e-07	False	6598	3.5939
469	16136	Needles_3	6	3.141593	5e-07	3.34605154251e-07	False	6323	3.4451
470	27321	Needles_3	6	3.141593	5e-07	4.44406623501e-07	False	3024	1.656
471	49761	Needles_3	6	3.141593	5e-07	4.44406623501e-07	False	6048	3.3003
472	11968	Needles_3	6	3.141593	5e-07	5.58925599137e-08	False	3574	1.9553
473	42885	Needles_3	6	3.141593	5e-07	3.70128812488e-07	False	18694	10.1003
474	55148	Needles_3	6	3.141592	5e-07	2.28992570239e-07	False	8248	4.5171
475	48036	Needles_3	6	3.141593	5e-07	4.44406623501e-07	False	3024	1.6883
476	25148	Needles_3	6	3.141593	5e-07	2.33956586992e-07	False	6598	3.6176
477	36923	Needles_3	6	3.141593	5e-07	3.34605154251e-07	False	6323	3.4903
478	63816	Needles_3	6	3.141593	5e-07	4.44406623501e-07	False	6048	3.3856
479	4595	Needles_3	6	3.141593	5e-07	4.44406623501e-07	False	6048	3.3416
480	38722	Needles_3	6	3.141593	5e-07	2.33956586992e-07	False	6598	3.5717
481	27321	Needles_3	6	3.141593	5e-07	4.44406623501e-07	False	3024	1.6484
482	31749	Needles_3	6	3.141593	5e-07	2.33956586992e-07	False	3299	1.8315
483	59805	Needles_3	6	3.141593	5e-07	2.33956586992e-07	False	3299	1.8041
484	3875	Needles_3	6	3.141593	5e-07	1.41362253903e-07	False	6873	3.7445
485	54467	Needles_3	6	3.141593	5e-07	1.41362253903e-07	False	13746	7.5023
486	61661	Needles_3	6	3.141593	5e-07	4.44406623501e-07	False	3024	1.6616
487	61411	Needles_3	6	3.141593	5e-07	1.12122406026e-07	False	10447	5.7146
488	25837	Needles_3	6	3.141593	5e-07	4.44406623501e-07	False	3024	1.6517
489	52742	Needles_3	6	3.141593	5e-07	3.34605154251e-07	False	6323	3.4724
490	41704	Needles_3	6	3.141592	5e-07	2.28992570239e-07	False	4124	2.2501
491	38271	Needles_3	6	3.141593	5e-07	5.58925599137e-08	False	3574	2.0244
492	51118	Needles_3	6	3.141593	5e-07	4.44406623501e-07	False	6048	3.3287
493	54842	Needles_3	6	3.141593	5e-07	4.44406623501e-07	False	3024	1.6504
494	42814	Needles_3	6	3.141593	5e-07	2.33956586992e-07	False	3299	1.7967
495	35458	Needles_3	6	3.141593	5e-07	4.44406623501e-07	False	3024	1.6603
496	34853	Needles_3	6	3.141593	5e-07	9.67271240881e-08	False	11547	6.3375
497	39693	Needles_3	6	3.141593	5e-07	4.44406623501e-07	False	3024	1.6483
498	51423	Needles_3	6	3.141593	5e-07	1.41362253903e-07	False	13746	7.4777
499	22604	Needles_3	6	3.141593	5e-07	4.44406623501e-07	False	3024	1.7249
500	58275	Needles_3	6	3.141592	5e-07	3.44721068135e-07	False	4399	2.4224
501	38104	Needles_3	7	3.1415927	5e-08	2.47497533579e-09	False	10997	5.9705
502	42175	Needles_3	7	3.1415927	5e-08	2.47497533579e-09	False	10997	5.9654
503	34437	Needles_3	7	3.1415927	5e-08	2.47497533579e-09	False	10997	6.1992
504	25238	Needles_3	7	3.1415926	5e-08	4.83361790593e-08	False	11272	6.2925
505	12904	Needles_3	7	3.1415926	5e-08	2.32443357895e-08	False	7423	4.085
506	49226	Needles_3	7	3.1415927	5e-08	2.47497533579e-09	False	10997	6.2055
507	58747	Needles_3	7	3.1415926	5e-08	2.32443357895e-08	False	7423	4.122
508	9751	Needles_3	7	3.1415927	5e-08	2.47497533579e-09	False	10997	6.0658
509	65496	Needles_3	7	3.1415926	5e-08	1.73656515834e-08	False	48112	25.932
510	45929	Needles_3	7	3.1415926	5e-08	2.32443357895e-08	False	14846	8.1281
511	48899	Needles_3	7	3.1415927	5e-08	2.35181767394e-08	False	18145	9.8481
512	5649	Needles_3	7	3.1415926	5e-08	3.83732610132e-08	False	18695	10.0183
513	23500	Needles_3	7	3.1415927	5e-08	2.35181767394e-08	False	18145	10.0186
514	37595	Needles_3	7	3.1415926	5e-08	2.32443357895e-08	False	7423	4.112
515	30174	Needles_3	7	3.1415927	5e-08	1.55773323129e-08	False	14571	7.9294
516	60943	Needles_3	7	3.1415927	5e-08	2.35181767394e-08	False	18145	9.7276
517	37403	Needles_3	7	3.1415926	5e-08	2.32443357895e-08	False	7423	4.0503
518	8234	Needles_3	7	3.1415927	5e-08	2.47497533579e-09	False	10997	5.9084
519	53406	Needles_3	7	3.1415927	5e-08	1.55773323129e-08	False	14571	8.0869
520	14500	Needles_3	7	3.1415926	5e-08	2.32443357895e-08	False	7423	4.0875
521	63342	Needles_3	7	3.1415927	5e-08	1.55773323129e-08	False	14571	8.0466
522	54408	Needles_3	7	3.1415927	5e-08	2.35181767394e-08	False	18145	9.9097
523	23306	Needles_3	7	3.1415926	5e-08	3.4073467603e-08	False	26118	14.305
524	5649	Needles_3	7	3.1415926	5e-08	3.83732610132e-08	False	18695	9.996
525	50476	Needles_3	7	3.1415926	5e-08	2.32443357895e-08	False	7423	4.1948
526	65436	Needles_3	7	3.1415926	5e-08	4.83361790593e-08	False	11272	6.1219
527	43498	Needles_3	7	3.1415927	5e-08	2.47497533579e-09	False	21994	12.1053
528	15313	Needles_3	7	3.1415926	5e-08	4.83361790593e-08	False	11272	6.0204
529	9060	Needles_3	7	3.1415926	5e-08	2.32443357895e-08	False	7423	3.9619
530	29555	Needles_3	7	3.1415926	5e-08	7.8895445732e-09	False	18420	10.0907
531	32619	Needles_3	7	3.1415927	5e-08	1.55773323129e-08	False	14571	7.8613
532	19620	Needles_3	7	3.1415926	5e-08	2.32443357895e-08	False	7423	4.1269
533	33381	Needles_3	7	3.1415926	5e-08	2.32443357895e-08	False	7423	3.9527
534	38293	Needles_3	7	3.1415926	5e-08	2.32443357895e-08	False	7423	4.0589
535	397	Needles_3	7	3.1415926	5e-08	4.83361790593e-08	False	11272	6.1582
536	35546	Needles_3	7	3.1415927	5e-08	2.47497533579e-09	False	10997	5.8868
537	37540	Needles_3	7	3.1415926	5e-08	2.32443357895e-08	False	7423	3.9699
538	11232	Needles_3	7	3.1415927	5e-08	2.47497533579e-09	False	10997	6.1237
539	18373	Needles_3	7	3.1415927	5e-08	2.47497533579e-09	False	10997	5.9924
540	1699	Needles_3	7	3.1415927	5e-08	4.22829127267e-08	False	43163	23.148
541	38082	Needles_3	7	3.1415927	5e-08	2.35181767394e-08	False	18145	9.8902
542	37835	Needles_3	7	3.1415927	5e-08	2.47497533579e-09	False	10997	5.9439
543	18935	Needles_3	7	3.1415927	5e-08	2.47497533579e-09	False	10997	5.9396
544	46066	Needles_3	7	3.1415927	5e-08	2.47497533579e-09	False	10997	6.1129
545	24255	Needles_3	7	3.1415926	5e-08	2.32443357895e-08	False	14846	8.0438
546	16010	Needles_3	7	3.1415926	5e-08	2.32443357895e-08	False	7423	4.018
547	23407	Needles_3	7	3.1415926	5e-08	2.32443357895e-08	False	14846	8.2577
548	33554	Needles_3	7	3.1415927	5e-08	3.77848201616e-08	False	32441	17.3413
549	28077	Needles_3	7	3.1415927	5e-08	2.88455881403e-08	False	21719	11.984
550	62406	Needles_3	7	3.1415926	5e-08	2.32443357895e-08	False	7423	4.1738
551	9467	Needles_3	7	3.1415927	5e-08	2.47497533579e-09	False	10997	5.8464
552	13301	Needles_3	7	3.1415926	5e-08	2.32443357895e-08	False	14846	7.9792
553	49930	Needles_3	7	3.1415926	5e-08	2.32443357895e-08	False	14846	7.8888
554	3226	Needles_3	7	3.1415927	5e-08	2.88455881403e-08	False	21719	11.8549
555	60514	Needles_3	7	3.1415926	5e-08	4.01496080826e-09	False	29417	16.2396
556	5891	Needles_3	7	3.1415927	5e-08	1.55773323129e-08	False	14571	7.9695
557	34815	Needles_3	7	3.1415926	5e-08	2.32443357895e-08	False	7423	3.9426
558	52711	Needles_3	7	3.1415926	5e-08	2.32443357895e-08	False	7423	4.0972
559	7539	Needles_3	7	3.1415926	5e-08	2.32443357895e-08	False	14846	8.1191
560	64139	Needles_3	7	3.1415926	5e-08	2.32443357895e-08	False	14846	8.1366
561	51459	Needles_3	7	3.1415926	5e-08	2.32443357895e-08	False	7423	3.923
562	34553	Needles_3	7	3.1415926	5e-08	2.32443357895e-08	False	7423	4.1052
563	25877	Needles_3	7	3.1415926	5e-08	4.83361790593e-08	False	11272	6.183
564	50641	Needles_3	7	3.1415926	5e-08	2.32443357895e-08	False	14846	8.1229
565	1304	Needles_3	7	3.1415927	5e-08	2.88455881403e-08	False	21719	12.0352
566	23419	Needles_3	7	3.1415926	5e-08	2.32443357895e-08	False	7423	4.0303
567	1228	Needles_3	7	3.1415927	5e-08	2.47497533579e-09	False	10997	5.9696
568	1654	Needles_3	7	3.1415927	5e-08	2.47497533579e-09	False	10997	5.9514
569	34701	Needles_3	7	3.1415927	5e-08	2.47497533579e-09	False	21994	12.0535
570	52768	Needles_3	7	3.1415927	5e-08	2.47497533579e-09	False	10997	6.0623
571	52050	Needles_3	7	3.1415926	5e-08	4.83361790593e-08	False	11272	6.1524
572	28018	Needles_3	7	3.1415927	5e-08	2.47497533579e-09	False	10997	5.9253
573	18097	Needles_3	7	3.1415927	5e-08	2.47497533579e-09	False	10997	6.0644
574	36061	Needles_3	7	3.1415926	5e-08	2.32443357895e-08	False	7423	3.946
575	45372	Needles_3	7	3.1415927	5e-08	1.55773323129e-08	False	14571	8.1168
576	50229	Needles_3	7	3.1415926	5e-08	2.32443357895e-08	False	7423	4.067
577	33950	Needles_3	7	3.1415927	5e-08	2.47497533579e-09	False	10997	5.9706
578	58871	Needles_3	7	3.1415926	5e-08	2.32443357895e-08	False	14846	8.1935
579	23791	Needles_3	7	3.1415927	5e-08	2.47497533579e-09	False	10997	6.0047
580	14331	Needles_3	7	3.1415927	5e-08	1.55773323129e-08	False	14571	7.934
581	5305	Needles_3	7	3.1415926	5e-08	4.83361790593e-08	False	11272	6.1844
582	22342	Needles_3	7	3.1415926	5e-08	2.32443357895e-08	False	22269	12.2424
583	1010	Needles_3	7	3.1415927	5e-08	2.47497533579e-09	False	10997	5.8298
584	40616	Needles_3	7	3.1415927	5e-08	1.55773323129e-08	False	14571	7.9418
585	2818	Needles_3	7	3.1415927	5e-08	1.55773323129e-08	False	14571	8.188
586	57520	Needles_3	7	3.1415927	5e-08	2.88455881403e-08	False	21719	11.7507
587	666	Needles_3	7	3.1415927	5e-08	4.10542666529e-08	False	39589	21.594
588	9320	Needles_3	7	3.1415927	5e-08	2.35181767394e-08	False	18145	9.62
589	34130	Needles_3	7	3.1415926	5e-08	2.32443357895e-08	False	7423	4.0798
590	34775	Needles_3	7	3.1415926	5e-08	4.83361790593e-08	False	11272	6.0772
591	59075	Needles_3	7	3.1415926	5e-08	7.8895445732e-09	False	18420	10.2593
592	59807	Needles_3	7	3.1415927	5e-08	3.26674309825e-08	False	25293	13.8146
593	62439	Needles_3	7	3.1415927	5e-08	3.26674309825e-08	False	25293	13.5536
594	27271	Needles_3	7	3.1415926	5e-08	2.32443357895e-08	False	7423	4.0502
595	27077	Needles_3	7	3.1415926	5e-08	2.32443357895e-08	False	7423	4.058
596	7472	Needles_3	7	3.1415926	5e-08	2.32443357895e-08	False	7423	4.1076
597	1539	Needles_3	7	3.1415927	5e-08	2.47497533579e-09	False	10997	6.0671
598	13753	Needles_3	7	3.1415926	5e-08	2.32443357895e-08	False	7423	4.0354
599	46066	Needles_3	7	3.1415927	5e-08	2.47497533579e-09	False	10997	6.0718
600	60150	Needles_3	7	3.1415926	5e-08	2.32443357895e-08	False	7423	4.0595
