sampleId	seedInit	solverName	signifDigits	piHat	OFtol	error	isCensored	cntProbe	runtime
327	50925	Needles_3	5	3.14159057336	5e-06	2.08022668469e-06	False	550	0.37
328	12833	Needles_3	5	3.14159752013	5e-06	4.86654480891e-06	False	1099	0.7398
329	41872	Needles_3	5	3.14159057336	5e-06	2.08022668469e-06	False	550	0.372
330	13902	Needles_3	5	3.14159057336	5e-06	2.08022668469e-06	False	550	0.3695
331	24690	Needles_3	5	3.14159057336	5e-06	2.08022668469e-06	False	275	0.1834
332	59486	Needles_3	5	3.14159057336	5e-06	2.08022668469e-06	False	275	0.1828
333	8079	Needles_3	5	3.14159057336	5e-06	2.08022668469e-06	False	275	0.1842
334	55292	Needles_3	5	3.14159698532	5e-06	4.33172788261e-06	False	3572	2.3769
335	47601	Needles_3	5	3.14159752013	5e-06	4.86654480891e-06	False	10990	7.3244
336	12342	Needles_3	5	3.14159763799	5e-06	4.9843959169e-06	False	64840	43.6033
337	10867	Needles_3	5	3.14159057336	5e-06	2.08022668469e-06	False	275	0.1875
338	2948	Needles_3	5	3.14159057336	5e-06	2.08022668469e-06	False	550	0.3693
339	44498	Needles_3	5	3.14159057336	5e-06	2.08022668469e-06	False	550	0.3683
340	60567	Needles_3	5	3.14159642243	5e-06	3.76884376463e-06	False	5221	3.5178
341	53829	Needles_3	5	3.14159752013	5e-06	4.86654480891e-06	False	2198	1.4755
342	4750	Needles_3	5	3.14159698532	5e-06	4.33172788261e-06	False	3572	2.3845
343	7924	Needles_3	5	3.14159057336	5e-06	2.08022668469e-06	False	825	0.5557
344	57760	Needles_3	5	3.14159735055	5e-06	4.69696058536e-06	False	11265	7.514
345	15884	Needles_3	5	3.14159057336	5e-06	2.08022668469e-06	False	825	0.5561
346	51937	Needles_3	5	3.14159520314	5e-06	2.5495466569e-06	False	1649	1.0971
347	36212	Needles_3	5	3.14159057336	5e-06	2.08022668469e-06	False	275	0.1854
348	46490	Needles_3	5	3.14159757488	5e-06	4.92129408292e-06	False	34893	23.3371
349	54318	Needles_3	5	3.14159057336	5e-06	2.08022668469e-06	False	275	0.1857
350	12254	Needles_3	5	3.14159698532	5e-06	4.33172788261e-06	False	3572	2.3995
351	3234	Needles_3	5	3.14159057336	5e-06	2.08022668469e-06	False	275	0.1822
352	52101	Needles_3	5	3.14159057336	5e-06	2.08022668469e-06	False	275	0.1846
353	58851	Needles_3	5	3.14159642243	5e-06	3.76884376463e-06	False	5221	3.4766
354	41952	Needles_2	5	3.14159292035	5e-06	2.66764189405e-07	False	355	0.2334
355	41314	Needles_3	5	3.14159728038	5e-06	4.62679000934e-06	False	15936	10.6533
356	7031	Needles_3	5	3.14159520314	5e-06	2.5495466569e-06	False	1649	1.0896
357	27454	Needles_3	5	3.14159752013	5e-06	4.86654480891e-06	False	2198	1.4762
358	19101	Needles_3	5	3.14159520314	5e-06	2.5495466569e-06	False	1649	1.1133
359	17453	Needles_3	5	3.14159057336	5e-06	2.08022668469e-06	False	275	0.1866
360	23698	Needles_3	5	3.1415969242	5e-06	4.27061072683e-06	False	9617	6.454
361	38276	Needles_3	5	3.14159612977	5e-06	3.47617687613e-06	False	1374	0.9157
362	60501	Needles_3	5	3.14159057336	5e-06	2.08022668469e-06	False	275	0.1857
363	22267	Needles_3	5	3.14159057336	5e-06	2.08022668469e-06	False	825	0.5517
364	23618	Needles_3	5	3.14159756876	5e-06	4.91516825107e-06	False	78578	52.3415
365	40885	Needles_3	5	3.14159057336	5e-06	2.08022668469e-06	False	275	0.183
366	36223	Needles_3	5	3.14159752013	5e-06	4.86654480891e-06	False	6594	4.3969
367	8346	Needles_3	5	3.14159711115	5e-06	4.4575604079e-06	False	4671	3.1375
368	35092	Needles_3	5	3.14159057336	5e-06	2.08022668469e-06	False	550	0.3736
369	60498	Needles_3	5	3.14159057336	5e-06	2.08022668469e-06	False	550	0.3657
370	52861	Needles_3	5	3.14159652696	5e-06	3.87337310004e-06	False	3847	2.5801
371	37552	Needles_3	5	3.14159057336	5e-06	2.08022668469e-06	False	275	0.1855
372	55476	Needles_3	5	3.14159057336	5e-06	2.08022668469e-06	False	275	0.1854
373	11132	Needles_3	5	3.14159057336	5e-06	2.08022668469e-06	False	275	0.1847
374	19156	Needles_3	5	3.14159057336	5e-06	2.08022668469e-06	False	275	0.1806
375	38344	Needles_3	5	3.14159057336	5e-06	2.08022668469e-06	False	275	0.1856
376	1359	Needles_3	5	3.14159698532	5e-06	4.33172788261e-06	False	7144	4.7994
377	39145	Needles_3	5	3.14158787185	5e-06	4.78174063545e-06	False	31086	20.7619
378	45825	Needles_3	5	3.14159612977	5e-06	3.47617687613e-06	False	1374	0.9246
379	52016	Needles_3	5	3.14159057336	5e-06	2.08022668469e-06	False	275	0.1843
380	4665	Needles_3	5	3.14159752013	5e-06	4.86654480891e-06	False	5495	3.6998
381	13973	Needles_3	5	3.14159057336	5e-06	2.08022668469e-06	False	550	0.3646
382	5584	Needles_3	5	3.14159057336	5e-06	2.08022668469e-06	False	275	0.1833
383	25271	Needles_3	5	3.14159057336	5e-06	2.08022668469e-06	False	275	0.1827
384	38582	Needles_3	5	3.14159057336	5e-06	2.08022668469e-06	False	275	0.1818
385	54600	Needles_3	5	3.14159057336	5e-06	2.08022668469e-06	False	275	0.1873
386	64712	Needles_3	5	3.14159520314	5e-06	2.5495466569e-06	False	1649	1.1084
387	18626	Needles_3	5	3.1415945414	5e-06	1.88780586852e-06	False	1924	1.2923
388	45636	Needles_3	5	3.14159057336	5e-06	2.08022668469e-06	False	275	0.1839
389	48430	Needles_3	5	3.14159057336	5e-06	2.08022668469e-06	False	275	0.1872
390	33103	Needles_3	5	3.14159199731	5e-06	6.56280317646e-07	False	10723	7.1981
391	63241	Needles_3	5	3.14159752013	5e-06	4.86654480891e-06	False	5495	3.6553
392	59965	Needles_3	5	3.14159752013	5e-06	4.86654480891e-06	False	1099	0.7328
393	62631	Needles_3	5	3.14159057336	5e-06	2.08022668469e-06	False	275	0.1839
394	6509	Needles_3	5	3.14159057336	5e-06	2.08022668469e-06	False	275	0.1894
395	64886	Needles_3	5	3.14159057336	5e-06	2.08022668469e-06	False	275	0.1835
396	16974	Needles_3	5	3.14159057336	5e-06	2.08022668469e-06	False	550	0.3685
397	20162	Needles_3	5	3.14159057336	5e-06	2.08022668469e-06	False	550	0.3677
398	51535	Needles_3	5	3.14159757321	5e-06	4.91962233751e-06	False	35992	24.112
399	62899	Needles_3	5	3.14159752013	5e-06	4.86654480891e-06	False	7693	5.1737
400	54845	Needles_3	5	3.14159057336	5e-06	2.08022668469e-06	False	275	0.1812
401	41309	Needles_3	6	3.141593098	5e-07	4.44406623501e-07	False	6048	4.1007
402	42327	Needles_3	6	3.14159220676	5e-07	4.46831529111e-07	False	4674	3.1906
403	13109	Needles_3	6	3.14159279495	5e-07	1.41362253903e-07	False	6873	4.6068
404	39701	Needles_3	6	3.14159314817	5e-07	4.94581859023e-07	False	41511	27.8377
405	63280	Needles_3	6	3.14159294401	5e-07	2.90417650817e-07	False	22543	15.0939
406	26133	Needles_3	6	3.14159313882	5e-07	4.85234305181e-07	False	119035	79.1629
407	46021	Needles_3	6	3.14159314476	5e-07	4.91174877659e-07	False	207830	138.467
408	1435	Needles_3	6	3.14159296222	5e-07	3.08631075807e-07	False	25567	17.0705
409	18377	Needles_3	6	3.14159220676	5e-07	4.46831529111e-07	False	4674	3.1296
410	34563	Needles_3	6	3.141593098	5e-07	4.44406623501e-07	False	6048	4.0388
411	50336	Needles_3	6	3.14159288755	5e-07	2.33956586992e-07	False	3299	2.2215
412	10712	Needles_3	6	3.14159276571	5e-07	1.12122406026e-07	False	10447	6.9405
413	50978	Needles_3	6	3.1415929368	5e-07	2.83209808938e-07	False	12921	8.6448
414	18819	Needles_3	6	3.141593098	5e-07	4.44406623501e-07	False	9072	6.0354
415	59255	Needles_3	6	3.141593098	5e-07	4.44406623501e-07	False	3024	2.0096
416	9689	Needles_3	6	3.14159220676	5e-07	4.46831529111e-07	False	4674	3.0865
417	32000	Needles_3	6	3.141593098	5e-07	4.44406623501e-07	False	3024	2.0473
418	25855	Needles_3	6	3.141593098	5e-07	4.44406623501e-07	False	3024	2.0212
419	47922	Needles_3	6	3.141593098	5e-07	4.44406623501e-07	False	3024	2.0082
420	30907	Needles_3	6	3.14159255686	5e-07	9.67271236441e-08	False	3849	2.5665
421	215	Needles_3	6	3.14159270948	5e-07	5.58925603578e-08	False	3574	2.3812
422	25378	Needles_3	6	3.1415929368	5e-07	2.83209808938e-07	False	12921	8.7269
423	50309	Needles_3	6	3.14159270948	5e-07	5.58925603578e-08	False	3574	2.3845
424	63483	Needles_3	6	3.141593098	5e-07	4.44406623501e-07	False	9072	6.0845
425	61761	Needles_3	6	3.14159263035	5e-07	2.32443357895e-08	False	7423	4.9624
426	32660	Needles_3	6	3.14159230887	5e-07	3.44721068135e-07	False	8798	5.934
427	41544	Needles_3	6	3.14159307901	5e-07	4.25418173133e-07	False	73126	48.5909
428	40445	Needles_3	6	3.14159220676	5e-07	4.46831529111e-07	False	4674	3.1334
429	21263	Needles_3	6	3.14159270948	5e-07	5.58925603578e-08	False	3574	2.3953
430	34506	Needles_3	6	3.14159288755	5e-07	2.33956586992e-07	False	3299	2.2141
431	14688	Needles_3	6	3.14159308373	5e-07	4.30138457297e-07	False	48659	32.286
432	22735	Needles_3	6	3.14159297868	5e-07	3.25094939413e-07	False	34914	23.1226
433	21567	Needles_3	6	3.14159275138	5e-07	9.77892291587e-08	False	14021	9.3252
434	26360	Needles_3	6	3.14159255686	5e-07	9.67271236441e-08	False	7698	5.1062
435	24302	Needles_3	6	3.14159282498	5e-07	1.71392601445e-07	False	10172	6.8053
436	12876	Needles_3	6	3.14159270948	5e-07	5.58925603578e-08	False	3574	2.3965
437	47493	Needles_3	6	3.14159294138	5e-07	2.8779153638e-07	False	35464	23.5846
438	63179	Needles_3	6	3.14159288755	5e-07	2.33956586992e-07	False	3299	2.1998
439	30609	Needles_3	6	3.14159288755	5e-07	2.33956586992e-07	False	3299	2.2017
440	5295	Needles_3	6	3.14159270948	5e-07	5.58925603578e-08	False	7148	4.8244
441	56493	Needles_3	6	3.14159220676	5e-07	4.46831529111e-07	False	4674	3.1396
442	48215	Needles_3	6	3.14159270948	5e-07	5.58925603578e-08	False	7148	4.7586
443	65049	Needles_3	6	3.14159265606	5e-07	2.4749748917e-09	False	10997	7.3234
444	13661	Needles_3	6	3.14159311665	5e-07	4.63058591027e-07	False	186113	124.0106
445	27160	Needles_3	6	3.1415928496	5e-07	1.96007817532e-07	False	16770	11.2135
446	27892	Needles_3	6	3.141593098	5e-07	4.44406623501e-07	False	6048	4.0127
447	53615	Needles_3	6	3.14159230887	5e-07	3.44721068135e-07	False	4399	2.9253
448	50795	Needles_3	6	3.14159302372	5e-07	3.70128812488e-07	False	18694	12.4763
449	39750	Needles_3	6	3.14159300699	5e-07	3.53399775666e-07	False	335668	222.8408
450	11951	Needles_3	6	3.14159274991	5e-07	9.63171760127e-08	False	101721	67.7716
451	18584	Needles_3	6	3.14159300329	5e-07	3.49702668601e-07	False	21993	14.7414
452	32181	Needles_3	6	3.14159288755	5e-07	2.33956586992e-07	False	9897	6.654
453	43222	Needles_3	6	3.14159279495	5e-07	1.41362253903e-07	False	6873	4.5546
454	36481	Needles_3	6	3.14159248845	5e-07	1.6514085921e-07	False	7973	5.3462
455	3196	Needles_3	6	3.14159298819	5e-07	3.34605153807e-07	False	12646	8.4707
456	43590	Needles_3	6	3.14159314044	5e-07	4.86851737591e-07	False	32714	21.6644
457	43757	Needles_3	6	3.1415924246	5e-07	2.28992570239e-07	False	4124	2.7598
458	62652	Needles_3	6	3.14159220676	5e-07	4.46831529111e-07	False	4674	3.1127
459	24431	Needles_3	6	3.14159220676	5e-07	4.46831529111e-07	False	4674	3.1122
460	23555	Needles_3	6	3.1415930529	5e-07	3.99309208809e-07	False	46185	30.7253
461	17861	Needles_3	6	3.141593098	5e-07	4.44406623501e-07	False	6048	4.0323
462	44325	Needles_3	6	3.141593098	5e-07	4.44406623501e-07	False	3024	2.0075
463	60038	Needles_3	6	3.14159288755	5e-07	2.33956586992e-07	False	3299	2.1944
464	57686	Needles_3	6	3.14159276571	5e-07	1.12122406026e-07	False	10447	6.8995
465	2551	Needles_3	6	3.14159295369	5e-07	3.00096774541e-07	False	9622	6.3987
466	47287	Needles_3	6	3.1415924246	5e-07	2.28992570239e-07	False	4124	2.7418
467	57207	Needles_3	6	3.141593098	5e-07	4.44406623501e-07	False	6048	4.1055
468	51217	Needles_3	6	3.14159260525	5e-07	4.83361790593e-08	False	11272	7.5486
469	6964	Needles_3	6	3.141593098	5e-07	4.44406623501e-07	False	3024	2.0216
470	38547	Needles_3	6	3.14159305567	5e-07	4.02080542639e-07	False	49209	32.8971
471	29208	Needles_3	6	3.141593098	5e-07	4.44406623501e-07	False	3024	2.0173
472	19628	Needles_3	6	3.14159307524	5e-07	4.21654707594e-07	False	30515	20.2957
473	63469	Needles_3	6	3.1415929368	5e-07	2.83209808938e-07	False	25842	17.1843
474	39660	Needles_3	6	3.14159288755	5e-07	2.33956586992e-07	False	16495	10.9975
475	38319	Needles_3	6	3.141593098	5e-07	4.44406623501e-07	False	12096	7.9767
476	29936	Needles_3	6	3.14159275138	5e-07	9.77892291587e-08	False	14021	9.2954
477	62230	Needles_3	6	3.14159279495	5e-07	1.41362253903e-07	False	6873	4.5592
478	8679	Needles_3	6	3.14159270948	5e-07	5.58925603578e-08	False	3574	2.3835
479	17370	Needles_3	6	3.14159308531	5e-07	4.31715839522e-07	False	54707	36.5021
480	2174	Needles_3	6	3.14159313193	5e-07	4.78338236132e-07	False	143227	94.6265
481	33493	Needles_3	6	3.14159236487	5e-07	2.88723847053e-07	False	8523	5.6677
482	39563	Needles_3	6	3.141593098	5e-07	4.44406623501e-07	False	3024	2.0027
483	53179	Needles_3	6	3.14159282498	5e-07	1.71392601445e-07	False	10172	6.8392
484	23999	Needles_3	6	3.14159270948	5e-07	5.58925603578e-08	False	7148	4.7952
485	65535	Needles_3	6	3.14159263035	5e-07	2.32443357895e-08	False	7423	4.9082
486	44141	Needles_3	6	3.14159230887	5e-07	3.44721068135e-07	False	4399	2.9252
487	53644	Needles_3	6	3.14159307901	5e-07	4.25418173133e-07	False	36563	24.259
488	52	Needles_3	6	3.14159288755	5e-07	2.33956586992e-07	False	3299	2.2066
489	41027	Needles_3	6	3.14159288755	5e-07	2.33956586992e-07	False	13196	8.766
490	50239	Needles_3	6	3.141593098	5e-07	4.44406623501e-07	False	6048	4.0371
491	1180	Needles_3	6	3.1415928403	5e-07	1.86714299133e-07	False	13471	8.9523
492	28659	Needles_3	6	3.141593098	5e-07	4.44406623501e-07	False	3024	2.0168
493	30582	Needles_3	6	3.14159311727	5e-07	4.63685070784e-07	False	72026	47.8023
494	36172	Needles_3	6	3.14159306962	5e-07	4.160306597e-07	False	48934	32.4293
495	1209	Needles_3	6	3.14159288755	5e-07	2.33956586992e-07	False	6598	4.3949
496	7590	Needles_3	6	3.14159230887	5e-07	3.44721068135e-07	False	4399	2.9335
497	24745	Needles_3	6	3.141593098	5e-07	4.44406623501e-07	False	3024	2.026
498	31328	Needles_3	6	3.14159305057	5e-07	3.96980248674e-07	False	58556	38.9747
499	36797	Needles_3	6	3.14159315007	5e-07	4.96478530287e-07	False	26666	17.7232
500	39745	Needles_3	6	3.14159270948	5e-07	5.58925603578e-08	False	3574	2.4026
