sampleId	seedInit	solverName	signifDigits	piHat	OFtol	error	isCensored	cntProbe	runtime
77	55849	Needles_3	2	3.1423207336222605	0.005	0.000728080032467382	False	251	0.1985
78	3161	Needles_3	2	3.146535616641275	0.005	0.004942963051481897	False	167	0.1264
79	6268	Needles_3	2	3.146535616641275	0.005	0.004942963051481897	False	167	0.1345
80	15018	Needles_3	2	3.146535616641275	0.005	0.004942963051481897	False	167	0.1307
81	47561	Needles_3	2	3.146535616641275	0.005	0.004942963051481897	False	167	0.1246
82	3856	Needles_3	2	3.1378058610031108	0.005	0.0037867925866823526	False	546	0.4922
83	41040	Needles_3	2	3.1400423108258524	0.005	0.0015503427639407263	False	345	0.269
84	40428	Needles_3	2	3.139677916681832	0.005	0.0019147369079610677	False	367	0.3428
85	4614	Needles_3	2	3.1384453160389785	0.005	0.003147337550814644	False	468	0.3806
86	62353	Needles_3	2	3.1367333766699765	0.005	0.00485927691981658	False	758	0.6627
87	14467	Needles_3	2	3.146535616641275	0.005	0.004942963051481897	False	167	0.1325
88	23552	Needles_3	2	3.146535616641275	0.005	0.004942963051481897	False	167	0.1476
89	12843	Needles_3	2	3.146535616641275	0.005	0.004942963051481897	False	167	0.1403
90	26490	Needles_3	2	3.146535616641275	0.005	0.004942963051481897	False	167	0.1537
91	6763	Needles_3	2	3.1465734890646693	0.005	0.004980835474876155	False	333	0.3126
92	51774	Needles_3	2	3.146535616641275	0.005	0.004942963051481897	False	167	0.1308
93	18666	Needles_3	2	3.146535616641275	0.005	0.004942963051481897	False	167	0.131
94	27517	Needles_3	2	3.146535616641275	0.005	0.004942963051481897	False	167	0.1218
95	23305	Needles_3	2	3.1436773039437833	0.005	0.0020846503539901917	False	216	0.1513
96	41204	Needles_3	2	3.146535616641275	0.005	0.004942963051481897	False	167	0.1226
97	38200	Needles_3	2	3.137331826634646	0.005	0.004260826955146957	False	623	0.3816
98	29236	Needles_3	2	3.146535616641275	0.005	0.004942963051481897	False	167	0.0713
99	60639	Needles_3	2	3.1417608685042953	0.005	0.00016821491450214054	False	269	0.1518
100	36572	Needles_3	2	3.1457564555998307	0.005	0.004163802010037632	False	178	0.0898
101	39591	Needles_3	3	3.1420858213109106	0.0005	0.0004931677211175156	False	1033	0.7964
102	10339	Needles_3	3	3.1420831980168953	0.0005	0.0004905444271021686	False	775	0.584
103	53806	Needles_3	3	3.142077956516054	0.0005	0.00048530292626081106	False	517	0.411
104	42425	Needles_3	3	3.1420858213109106	0.0005	0.0004931677211175156	False	1033	0.7925
105	27227	Needles_3	3	3.1420831980168953	0.0005	0.0004905444271021686	False	775	0.6103
106	59499	Needles_3	3	3.1420858213109106	0.0005	0.0004931677211175156	False	1033	0.8198
107	53264	Needles_3	3	3.1417319590774806	0.0005	0.00013930548768747997	False	270	0.2265
108	47801	Needles_3	3	3.1415081889949255	0.0005	8.446459486766145e-05	False	278	0.2263
109	49946	Needles_3	3	3.1405327434218715	0.0005	0.0010599101679216183	True	3831	2.9569
110	30530	Needles_3	3	3.1420831980168953	0.0005	0.0004905444271021686	False	775	0.6024
111	59027	Needles_3	3	3.14202332712077	0.0005	0.0004306735309769216	False	1041	0.7614
112	3577	Needles_3	3	3.142087396102218	0.0005	0.0004947425124250948	False	1291	1.012
113	36442	Needles_3	3	3.142062272592892	0.0005	0.0004696190030988312	False	259	0.1834
114	13116	Needles_3	3	3.142062272592892	0.0005	0.0004696190030988312	False	259	0.1984
115	54334	Needles_3	3	3.142062272592892	0.0005	0.0004696190030988312	False	259	0.1944
116	64990	Needles_3	3	3.142062272592892	0.0005	0.0004696190030988312	False	259	0.2041
117	47313	Needles_3	3	3.142062272592892	0.0005	0.0004696190030988312	False	259	0.2062
118	16323	Needles_3	3	3.142062272592892	0.0005	0.0004696190030988312	False	259	0.1821
119	58539	Needles_3	3	3.1420831980168953	0.0005	0.0004905444271021686	False	775	0.6018
120	56108	Needles_3	3	3.142062272592892	0.0005	0.0004696190030988312	False	259	0.1733
121	52932	Needles_3	3	3.142062272592892	0.0005	0.0004696190030988312	False	259	0.2054
122	49772	Needles_3	3	3.142062272592892	0.0005	0.0004696190030988312	False	259	0.1766
123	45614	Needles_3	3	3.142062272592892	0.0005	0.0004696190030988312	False	259	0.1901
124	19869	Needles_3	3	3.142077956516054	0.0005	0.00048530292626081106	False	517	0.3873
125	40888	Needles_3	3	3.1399851830098022	0.0005	0.0016074705799908884	True	3831	3.0223
126	3034	Needles_3	3	3.142062272592892	0.0005	0.0004696190030988312	False	259	0.1953
127	50817	Needles_3	3	3.142062272592892	0.0005	0.0004696190030988312	False	259	0.1942
128	32149	Needles_3	3	3.142062272592892	0.0005	0.0004696190030988312	False	259	0.2019
129	7746	Needles_3	3	3.1420884463028504	0.0005	0.0004957927130573303	False	1549	1.1984
130	26958	Needles_3	3	3.1420858213109106	0.0005	0.0004931677211175156	False	1033	0.7827
131	49601	Needles_3	3	3.142062272592892	0.0005	0.0004696190030988312	False	259	0.1885
132	13533	Needles_3	3	3.142000139355678	0.0005	0.00040748576588489627	False	1044	0.8025
133	61987	Needles_3	3	3.142062272592892	0.0005	0.0004696190030988312	False	259	0.1891
134	36105	Needles_3	3	3.142062272592892	0.0005	0.0004696190030988312	False	259	0.2033
135	17824	Needles_3	3	3.142062272592892	0.0005	0.0004696190030988312	False	259	0.1991
136	45737	Needles_3	3	3.144371020017935	0.0005	0.0027783664281417764	True	3831	3.0679
137	41344	Needles_3	3	3.142062272592892	0.0005	0.0004696190030988312	False	259	0.1976
138	59361	Needles_3	3	3.1412333677180873	0.0005	0.0003592858717058611	False	577	0.4317
139	60856	Needles_3	3	3.142077956516054	0.0005	0.00048530292626081106	False	517	0.3934
140	43565	Needles_3	3	3.142062272592892	0.0005	0.0004696190030988312	False	259	0.1898
141	40092	Needles_3	3	3.142062272592892	0.0005	0.0004696190030988312	False	259	0.1936
142	45141	Needles_3	3	3.1417223702482326	0.0005	0.00012971665843952707	False	1622	1.2795
143	1295	Needles_3	3	3.142724896109017	0.0005	0.0011322425192239471	True	3831	3.0262
144	46672	Needles_3	3	3.1372502425141926	0.0005	0.004342411075600516	True	3831	3.0956
145	23117	Needles_3	3	3.142077956516054	0.0005	0.00048530292626081106	False	517	0.4077
146	4013	Needles_3	3	3.142062272592892	0.0005	0.0004696190030988312	False	259	0.2095
147	36102	Needles_3	3	3.142062272592892	0.0005	0.0004696190030988312	False	259	0.2088
148	44136	Needles_3	3	3.1420858213109106	0.0005	0.0004931677211175156	False	1033	0.8354
149	45301	Needles_3	3	3.142062272592892	0.0005	0.0004696190030988312	False	259	0.23
150	41533	Needles_3	3	3.1420858213109106	0.0005	0.0004931677211175156	False	1033	0.87
151	12205	Needles_3	3	3.142087396102218	0.0005	0.0004947425124250948	False	1291	1.0479
152	58570	Needles_3	3	3.141080494837835	0.0005	0.0005121587519583137	True	3831	3.3126
153	19147	Needles_3	3	3.1372502425141926	0.0005	0.004342411075600516	True	3831	3.2886
154	31310	Needles_3	3	3.142062272592892	0.0005	0.0004696190030988312	False	259	0.2089
155	7336	Needles_3	3	3.1416653314209984	0.0005	7.267783120523674e-05	False	817	0.6978
156	29542	Needles_3	3	3.1372502425141926	0.0005	0.004342411075600516	True	3831	3.2837
157	38499	Needles_3	3	3.144371020017935	0.0005	0.0027783664281417764	True	3831	3.271
158	50374	Needles_3	3	3.1412544442903947	0.0005	0.0003382092993984287	False	863	0.7007
159	26170	Needles_3	3	3.1420912751180023	0.0005	0.000498621528209231	False	3355	2.8859
160	24364	Needles_3	3	3.1413835196108697	0.0005	0.0002091339789234148	False	1696	1.4333
161	18159	Needles_3	3	3.142062272592892	0.0005	0.0004696190030988312	False	259	0.208
162	13025	Needles_3	3	3.142062272592892	0.0005	0.0004696190030988312	False	259	0.2209
163	45860	Needles_3	3	3.141097265752415	0.0005	0.0004953878373781251	False	588	0.5096
164	60126	Needles_3	3	3.142062272592892	0.0005	0.0004696190030988312	False	259	0.2184
165	37459	Needles_3	3	3.1399851830098022	0.0005	0.0016074705799908884	True	3831	3.4497
166	39003	Needles_3	3	3.1394378135017385	0.0005	0.002154840088054666	True	3831	3.419
167	49510	Needles_3	3	3.1377968494037325	0.0005	0.003795804186060625	True	3831	3.377
168	41034	Needles_3	3	3.142062272592892	0.0005	0.0004696190030988312	False	259	0.2213
169	64851	Needles_3	3	3.142077956516054	0.0005	0.00048530292626081106	False	517	0.6242
170	65339	Needles_3	3	3.142062272592892	0.0005	0.0004696190030988312	False	259	0.1938
171	30138	Needles_3	3	3.142077956516054	0.0005	0.00048530292626081106	False	517	0.4084
172	3719	Needles_3	3	3.142062272592892	0.0005	0.0004696190030988312	False	259	0.2327
173	24063	Needles_3	3	3.142062272592892	0.0005	0.0004696190030988312	False	259	0.2062
174	11590	Needles_3	3	3.1420858213109106	0.0005	0.0004931677211175156	False	1033	0.8349
175	64588	Needles_3	3	3.1413109913120443	0.0005	0.0002816622777488398	False	3140	3.2324
176	52459	Needles_3	3	3.142077956516054	0.0005	0.00048530292626081106	False	517	0.4092
177	40928	Needles_3	3	3.1417415716708663	0.0005	0.0001489180810732016	False	809	0.6435
178	35181	Needles_3	3	3.1420884463028504	0.0005	0.0004957927130573303	False	1549	1.6804
179	55869	Needles_3	3	3.1420831980168953	0.0005	0.0004905444271021686	False	775	0.6425
180	33272	Needles_3	3	3.1420831980168953	0.0005	0.0004905444271021686	False	775	0.9716
181	54244	Needles_3	3	3.142724896109017	0.0005	0.0011322425192239471	True	3831	4.148
182	39212	Needles_3	3	3.1420831980168953	0.0005	0.0004905444271021686	False	775	0.8173
183	64247	Needles_3	3	3.1419389535121702	0.0005	0.0003462999223771135	False	526	0.5092
184	47162	Needles_3	3	3.1420831980168953	0.0005	0.0004905444271021686	False	775	0.8993
185	14540	Needles_3	3	3.142062272592892	0.0005	0.0004696190030988312	False	259	0.4047
186	35544	Needles_3	3	3.142062272592892	0.0005	0.0004696190030988312	False	259	0.2774
187	52361	Needles_3	3	3.142062272592892	0.0005	0.0004696190030988312	False	259	0.2514
188	51283	Needles_3	3	3.1383436467984187	0.0005	0.003249006791374409	True	3831	3.5729
189	7533	Needles_3	3	3.142062272592892	0.0005	0.0004696190030988312	False	259	0.2591
190	24345	Needles_3	3	3.1420897594360584	0.0005	0.0004971058462652778	False	2065	2.1438
191	50001	Needles_3	3	3.1411957358381777	0.0005	0.0003969177516154332	False	580	0.6841
192	41724	Needles_3	3	3.142062272592892	0.0005	0.0004696190030988312	False	259	0.2057
193	6264	Needles_3	3	3.1394378135017385	0.0005	0.002154840088054666	True	3831	3.2341
194	19657	Needles_3	3	3.1420831980168953	0.0005	0.0004905444271021686	False	775	0.7051
195	27871	Needles_3	3	3.142077956516054	0.0005	0.00048530292626081106	False	517	0.4709
196	60196	Needles_3	3	3.142077956516054	0.0005	0.00048530292626081106	False	517	0.4559
197	25037	Needles_3	3	3.1420831980168953	0.0005	0.0004905444271021686	False	775	0.6648
198	31870	Needles_3	3	3.1420908341339535	0.0005	0.0004981805441603981	False	2839	1.7762
199	58707	Needles_3	3	3.1432734125408364	0.0005	0.0016807589510432486	True	3831	2.0447
200	41254	Needles_3	3	3.142062272592892	0.0005	0.0004696190030988312	False	259	0.2187
201	53636	Needles_3	4	3.141618436694136	5e-05	2.5783104343091168e-05	False	274	0.2255
202	31239	Needles_3	4	3.141618436694136	5e-05	2.5783104343091168e-05	False	274	0.239
203	27190	Needles_3	4	3.141618436694136	5e-05	2.5783104343091168e-05	False	274	0.2025
204	51323	Needles_3	4	3.1416371257906603	5e-05	4.447220086722936e-05	False	820	0.6286
205	3012	Needles_3	4	3.141618436694136	5e-05	2.5783104343091168e-05	False	274	0.2169
206	52775	Needles_3	4	3.1416394683554953	5e-05	4.681476570222998e-05	False	1093	0.8507
207	14449	Needles_3	4	3.141639710771541	5e-05	4.705718174768947e-05	False	7924	6.4316
208	6741	Needles_3	4	3.1416371257906603	5e-05	4.447220086722936e-05	False	820	0.6603
209	20832	Needles_3	4	3.1416394683554953	5e-05	4.681476570222998e-05	False	2186	1.7148
210	15025	Needles_3	4	3.141618436694136	5e-05	2.5783104343091168e-05	False	274	0.2211
211	9204	Needles_3	4	3.1416408745820377	5e-05	4.822099224455201e-05	False	1366	1.1012
212	27184	Needles_3	4	3.141618436694136	5e-05	2.5783104343091168e-05	False	274	0.2206
213	64630	Needles_3	4	3.141618436694136	5e-05	2.5783104343091168e-05	False	274	0.2297
214	53033	Needles_3	4	3.141641812353092	5e-05	4.915876329869562e-05	False	1639	1.3461
215	16858	Needles_3	4	3.1416371257906603	5e-05	4.447220086722936e-05	False	820	0.6798
216	46883	Needles_3	4	3.141618436694136	5e-05	2.5783104343091168e-05	False	274	0.2161
217	25617	Needles_3	4	3.141632444954023	5e-05	3.979136422982421e-05	False	547	0.4269
218	43376	Needles_3	4	3.1416371257906603	5e-05	4.447220086722936e-05	False	820	0.7051
219	34503	Needles_3	4	3.1416371257906603	5e-05	4.447220086722936e-05	False	820	0.7139
220	36891	Needles_3	4	3.141618436694136	5e-05	2.5783104343091168e-05	False	274	0.2338
221	53018	Needles_3	4	3.1416371257906603	5e-05	4.447220086722936e-05	False	820	0.7469
222	19609	Needles_3	4	3.141618436694136	5e-05	2.5783104343091168e-05	False	274	0.2386
223	26176	Needles_3	4	3.141632444954023	5e-05	3.979136422982421e-05	False	547	0.4383
224	23624	Needles_3	4	3.141632444954023	5e-05	3.979136422982421e-05	False	547	0.4396
225	8109	Needles_3	4	3.140932039866031	5e-05	0.0006606137237619158	True	17757	15.9814
226	14795	Needles_3	4	3.141632444954023	5e-05	3.979136422982421e-05	False	547	0.4675
227	6684	Needles_3	4	3.141632444954023	5e-05	3.979136422982421e-05	False	547	0.4331
228	52214	Needles_3	4	3.140813859749773	5e-05	0.0007787938400203309	True	17757	15.9412
229	35913	Needles_3	4	3.141641386065082	5e-05	4.873247528891511e-05	False	3005	2.5434
230	44873	Needles_3	4	3.141632444954023	5e-05	3.979136422982421e-05	False	547	0.4927
231	48006	Needles_3	4	3.141618436694136	5e-05	2.5783104343091168e-05	False	274	0.217
232	42127	Needles_3	4	3.1416408745820377	5e-05	4.822099224455201e-05	False	2732	2.2571
233	59301	Needles_3	4	3.141618436694136	5e-05	2.5783104343091168e-05	False	274	0.2312
234	682	Needles_3	4	3.141618436694136	5e-05	2.5783104343091168e-05	False	274	0.2346
235	52733	Needles_3	4	3.141632444954023	5e-05	3.979136422982421e-05	False	547	0.4747
236	21877	Needles_3	4	3.141618436694136	5e-05	2.5783104343091168e-05	False	274	0.2177
237	17480	Needles_3	4	3.1416394683554953	5e-05	4.681476570222998e-05	False	1093	0.8842
238	33617	Needles_3	4	3.1416394683554953	5e-05	4.681476570222998e-05	False	1093	1.0272
239	32918	Needles_3	4	3.1416371257906603	5e-05	4.447220086722936e-05	False	820	0.7738
240	21006	Needles_3	4	3.141618436694136	5e-05	2.5783104343091168e-05	False	274	0.2919
241	36725	Needles_3	4	3.141618436694136	5e-05	2.5783104343091168e-05	False	274	0.2686
242	13425	Needles_3	4	3.141640249528767	5e-05	4.7595938974076546e-05	False	2459	2.1718
243	13222	Needles_3	4	3.141642620960573	5e-05	4.996737077966884e-05	False	7921	7.0375
244	54802	Needles_3	4	3.1416394683554953	5e-05	4.681476570222998e-05	False	2186	1.9044
245	62948	Needles_3	4	3.141632444954023	5e-05	3.979136422982421e-05	False	547	0.448
246	50312	Needles_3	4	3.141618436694136	5e-05	2.5783104343091168e-05	False	274	0.2328
247	2048	Needles_3	4	3.141632444954023	5e-05	3.979136422982421e-05	False	547	0.5105
248	40959	Needles_3	4	3.141618436694136	5e-05	2.5783104343091168e-05	False	274	0.2611
249	27079	Needles_3	4	3.14164260603089	5e-05	4.995244109684549e-05	False	17754	16.0456
250	45174	Needles_3	4	3.141641812353092	5e-05	4.915876329869562e-05	False	3278	3.518
251	59061	Needles_3	4	3.1416422201512004	5e-05	4.9566561407310417e-05	False	12565	10.9599
252	45320	Needles_3	4	3.1416424823300346	5e-05	4.982874024150874e-05	False	1912	2.0406
253	14511	Needles_3	4	3.141618436694136	5e-05	2.5783104343091168e-05	False	274	0.227
254	6129	Needles_3	4	3.141618436694136	5e-05	2.5783104343091168e-05	False	274	0.2479
255	49898	Needles_3	4	3.141618436694136	5e-05	2.5783104343091168e-05	False	274	0.2469
256	32786	Needles_3	4	3.1416408745820377	5e-05	4.822099224455201e-05	False	4098	3.5378
257	17977	Needles_3	4	3.141618436694136	5e-05	2.5783104343091168e-05	False	274	0.2728
258	57947	Needles_3	4	3.141618436694136	5e-05	2.5783104343091168e-05	False	274	0.2115
259	3415	Needles_3	4	3.1416424823300346	5e-05	4.982874024150874e-05	False	7648	6.3699
260	56261	Needles_3	4	3.141618436694136	5e-05	2.5783104343091168e-05	False	274	0.2258
261	19556	Needles_3	4	3.141640249528767	5e-05	4.7595938974076546e-05	False	2459	2.1406
262	51125	Needles_3	4	3.1421143303596475	5e-05	0.0005216767698543734	True	17757	14.6754
263	54480	Needles_3	4	3.141618436694136	5e-05	2.5783104343091168e-05	False	274	0.229
264	15072	Needles_3	4	3.141641386065082	5e-05	4.873247528891511e-05	False	6010	4.9423
265	16757	Needles_3	4	3.141641999934834	5e-05	4.9346345040834905e-05	False	6829	5.6605
266	64389	Needles_3	4	3.141618436694136	5e-05	2.5783104343091168e-05	False	274	0.2276
267	2605	Needles_3	4	3.141618436694136	5e-05	2.5783104343091168e-05	False	274	0.2415
268	7327	Needles_3	4	3.1416412262192996	5e-05	4.8572629506526965e-05	False	4371	3.6955
269	29989	Needles_3	4	3.141632444954023	5e-05	3.979136422982421e-05	False	547	0.4979
270	20560	Needles_3	4	3.141618436694136	5e-05	2.5783104343091168e-05	False	274	0.2881
271	55685	Needles_3	4	3.141618436694136	5e-05	2.5783104343091168e-05	False	274	0.2098
272	621	Needles_3	4	3.141632444954023	5e-05	3.979136422982421e-05	False	547	0.4411
273	8267	Needles_3	4	3.141641812353092	5e-05	4.915876329869562e-05	False	3278	2.695
274	21919	Needles_3	4	3.141632444954023	5e-05	3.979136422982421e-05	False	547	0.4235
275	61537	Needles_3	4	3.141618436694136	5e-05	2.5783104343091168e-05	False	274	0.2324
276	21201	Needles_3	4	3.1415767177345804	5e-05	1.5935855212756422e-05	False	551	0.464
277	53642	Needles_3	4	3.1416424823300346	5e-05	4.982874024150874e-05	False	1912	1.5457
278	42031	Needles_3	4	3.1416394683554953	5e-05	4.681476570222998e-05	False	1093	0.8959
279	11981	Needles_3	4	3.1415832746372447	5e-05	9.378952548377839e-06	False	5230	4.2897
280	36688	Needles_3	4	3.140104965768224	5e-05	0.0014876878215690503	True	17757	14.6663
281	42045	Needles_3	4	3.141618436694136	5e-05	2.5783104343091168e-05	False	274	0.223
282	45234	Needles_3	4	3.141618436694136	5e-05	2.5783104343091168e-05	False	274	0.2138
283	6757	Needles_3	4	3.1416408745820377	5e-05	4.822099224455201e-05	False	1366	1.0999
284	58430	Needles_3	4	3.142587495811749	5e-05	0.0009948422219556718	True	17757	14.3154
285	27530	Needles_3	4	3.141618436694136	5e-05	2.5783104343091168e-05	False	274	0.2614
286	19031	Needles_3	4	3.141618436694136	5e-05	2.5783104343091168e-05	False	274	0.2196
287	4089	Needles_3	4	3.1416412262192996	5e-05	4.8572629506526965e-05	False	4371	3.7423
288	21369	Needles_3	4	3.141642059173081	5e-05	4.940558328803135e-05	False	10380	8.4949
289	36691	Needles_3	4	3.141632444954023	5e-05	3.979136422982421e-05	False	547	0.4205
290	43736	Needles_3	4	3.141618436694136	5e-05	2.5783104343091168e-05	False	274	0.2259
291	57681	Needles_3	4	3.1416394683554953	5e-05	4.681476570222998e-05	False	2186	1.7675
292	56802	Needles_3	4	3.1416371257906603	5e-05	4.447220086722936e-05	False	820	0.6502
293	24790	Needles_3	4	3.141618436694136	5e-05	2.5783104343091168e-05	False	274	0.2105
294	9260	Needles_3	4	3.1416394683554953	5e-05	4.681476570222998e-05	False	1093	0.868
295	58554	Needles_3	4	3.141632444954023	5e-05	3.979136422982421e-05	False	547	0.4567
296	61742	Needles_3	4	3.141641386065082	5e-05	4.873247528891511e-05	False	3005	2.4323
297	40676	Needles_3	4	3.1415462161037393	5e-05	4.643748605381859e-05	False	7745	4.7742
298	27187	Needles_3	4	3.141618436694136	5e-05	2.5783104343091168e-05	False	274	0.2191
299	41080	Needles_3	4	3.141632444954023	5e-05	3.979136422982421e-05	False	547	0.442
300	56644	Needles_3	4	3.1416408745820377	5e-05	4.822099224455201e-05	False	2732	1.6047
301	62916	Needles_3	5	3.1415905733631084	5e-06	2.080226684686437e-06	False	550	0.4488
302	28881	Needles_3	5	3.1415905733631084	5e-06	2.080226684686437e-06	False	275	0.2359
303	1165	Needles_3	5	3.1415905733631084	5e-06	2.080226684686437e-06	False	825	0.6748
304	51021	Needles_3	5	3.141597520134602	5e-06	4.866544808912465e-06	False	1099	0.8724
305	44534	Needles_3	5	3.1415905733631084	5e-06	2.080226684686437e-06	False	275	0.227
